Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
89,2630532.1723,2661278.7085,30746.5362,3000,8.4648,10.2488,-0.0243,20
90,2661278.7085,2691509.3156,30230.6071,3000,8.2593,10.0769,-0.0076,20
91,2691509.3156,2721379.3431,29870.0275,3000,8.1963,9.9567,0.0044,20
92,2721379.3431,2750188.6724,28809.3292,3000,8.2319,9.6031,0.0413,20
93,2750188.6724,2783418.7681,33230.0957,3000,8.5721,11.0767,-0.0972,20
94,2783418.7681,2809460.2382,26041.4701,3000,7.7389,8.6805,0.1520,20
95,2809460.2382,2840110.2607,30650.0225,3000,8.9153,10.2167,-0.0212,20
96,2840110.2607,2872731.9258,32621.6650,3000,8.7262,10.8739,-0.0804,20
97,2872731.9258,2902283.1898,29551.2640,3000,8.0249,9.8504,0.0152,20
98,2902283.1898,2935640.5673,33357.3775,3000,8.1468,11.1191,-0.1006,20
99,2935640.5673,2960571.4913,24930.9240,3000,7.3268,8.3103,0.2033,20
100,2960571.4913,2992744.3177,32172.8264,3000,8.8165,10.7243,-0.0675,20
101,2992744.3177,3022104.9823,29360.6646,3000,8.2211,9.7869,0.0218,20
102,3022104.9823,3055073.0434,32968.0612,3000,8.4001,10.9894,-0.0900,20
103,3055073.0434,3082837.0008,27763.9574,3000,7.6439,9.2547,0.0805,20
104,3082837.0008,3113217.0236,30380.0227,3000,8.2595,10.1267,-0.0125,20
105,3113217.0236,3143843.2041,30626.1805,3000,8.1562,10.2087,-0.0204,20
106,3143843.2041,3173153.1488,29309.9447,3000,7.9894,9.7700,0.0235,20
107,3173153.1488,3203644.0619,30490.9131,3000,8.1775,10.1636,-0.0161,20
108,3203644.0619,3235205.3500,31561.2881,3000,8.0458,10.5204,-0.0495,20
109,3235205.3500,3262813.7764,27608.4264,3000,7.6478,9.2028,0.0866,20
110,3262813.7764,3293904.1637,31090.3873,3000,8.3103,10.3635,-0.0351,20
111,3293904.1637,3324079.3771,30175.2135,3000,8.0189,10.0584,-0.0058,20
112,3324079.3771,3353144.5618,29065.1846,3000,7.9723,9.6884,0.0322,20
113,3353144.5618,3383873.5946,30729.0328,3000,8.2287,10.2430,-0.0237,20
114,3383873.5946,3412946.8629,29073.2683,3000,8.0335,9.6911,0.0319,20
115,3412946.8629,3442422.5844,29475.7216,3000,8.2896,9.8252,0.0178,20
116,3442422.5844,3473550.8900,31128.3056,3000,8.4370,10.3761,-0.0362,20
117,3473550.8900,3502645.6691,29094.7791,3000,8.1312,9.6983,0.0311,20
118,3502645.6691,3535399.3191,32753.6500,3000,8.3842,10.9179,-0.0841,20
119,3535399.3191,3562736.7949,27337.4758,3000,7.6793,9.1125,0.0974,20
120,3562736.7949,3593263.5960,30526.8012,3000,8.4272,10.1756,-0.0173,20
121,3593263.5960,3623715.5701,30451.9741,3000,8.2818,10.1507,-0.0148,20
122,3623715.5701,3653944.4979,30228.9278,3000,8.1589,10.0763,-0.0076,20
123,3653944.4979,3685276.1771,31331.6792,3000,8.0971,10.4439,-0.0425,20
124,3685276.1771,3713634.1417,28357.9646,3000,7.7529,9.4527,0.0579,20
125,3713634.1417,3745187.3494,31553.2077,3000,8.2019,10.5177,-0.0492,20
126,3745187.3494,3771952.9081,26765.5587,3000,7.7981,8.9219,0.1208,20
127,3771952.9081,3805061.1769,33108.2688,3000,8.7405,11.0361,-0.0939,20
128,3805061.1769,3833428.0595,28366.8826,3000,7.9199,9.4556,0.0576,20
129,3833428.0595,3864910.3718,31482.3123,3000,8.3759,10.4941,-0.0471,20
130,3864910.3718,3893587.6549,28677.2831,3000,7.9815,9.5591,0.0461,20
131,3893587.6549,3923724.9134,30137.2585,3000,8.3496,10.0458,-0.0046,20
132,3923724.9134,3953814.6479,30089.7345,3000,8.3116,10.0299,-0.0030,20
133,3953814.6479,3986100.9551,32286.3072,3000,8.2868,10.7621,-0.0708,20
134,3986100.9551,4016013.6722,29912.7171,3000,7.7000,9.9709,0.0029,20
135,4016013.6722,4045281.9908,29268.3186,3000,7.7225,9.7561,0.0250,20
136,4045281.9908,4073774.4539,28492.4630,3000,7.9155,9.4975,0.0529,20
137,4073774.4539,4105500.5436,31726.0897,3000,8.3343,10.5754,-0.0544,20
138,4105500.5436,4133399.9855,27899.4419,3000,7.8809,9.2998,0.0753,20
139,4133399.9855,4164699.9932,31300.0076,3000,8.4743,10.4333,-0.0415,20
140,4164699.9932,4195761.8823,31061.8891,3000,8.1223,10.3540,-0.0342,20
141,4195761.8823,4225216.6620,29454.7797,3000,7.8446,9.8183,0.0185,20
142,4225216.6620,4255417.3968,30200.7348,3000,7.9898,10.0669,-0.0066,20
143,4255417.3968,4284211.7090,28794.3122,3000,7.9367,9.5981,0.0419,20
144,4284211.7090,4313900.3558,29688.6467,3000,8.2690,9.8962,0.0105,20
145,4313900.3558,4345678.8155,31778.4597,3000,8.3558,10.5928,-0.0560,20
146,4345678.8155,4372207.1385,26528.3230,3000,7.8881,8.8428,0.1309,20
147,4372207.1385,4403778.7314,31571.5929,3000,8.9204,10.5239,-0.0498,20
148,4403778.7314,4435715.5040,31936.7726,3000,8.4764,10.6456,-0.0606,20
149,4435715.5040,4465624.9036,29909.3996,3000,7.9623,9.9698,0.0030,20
150,4465624.9036,4494178.2232,28553.3195,3000,7.9865,9.5178,0.0507,20
151,4494178.2232,4525999.4163,31821.1932,3000,8.3911,10.6071,-0.0572,20
