Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
207,1027308.6493,1032620.5136,5311.8642,500,8.7037,10.6237,-0.0500,20
208,1032620.5136,1037961.2465,5340.7330,500,8.2685,10.6815,-0.0500,20
209,1037961.2465,1042865.1474,4903.9009,500,7.8551,9.8078,0.0196,20
210,1042865.1474,1047415.8146,4550.6672,500,8.0090,9.1013,0.0500,20
211,1047415.8146,1052436.8865,5021.0719,500,8.4095,10.0421,-0.0042,20
212,1052436.8865,1057911.0011,5474.1146,500,8.3742,10.9482,-0.0500,20
213,1057911.0011,1063193.2622,5282.2611,500,7.9555,10.5645,-0.0500,20
214,1063193.2622,1068076.1896,4882.9274,500,7.5577,9.7659,0.0240,20
215,1068076.1896,1073555.0575,5478.8679,500,7.7389,10.9577,-0.0500,20
216,1073555.0575,1078461.8933,4906.8358,500,7.3520,9.8137,0.0190,20
217,1078461.8933,1082604.1526,4142.2593,500,7.4916,8.2845,0.0500,20
218,1082604.1526,1087292.5543,4688.4017,500,7.8661,9.3768,0.0500,20
219,1087292.5543,1092047.1037,4754.5494,500,8.2595,9.5091,0.0500,20
220,1092047.1037,1097909.6259,5862.5223,500,8.6724,11.7250,-0.0500,20
221,1097909.6259,1102461.0998,4551.4739,500,8.2388,9.1029,0.0500,20
222,1102461.0998,1108443.6090,5982.5093,500,8.6507,11.9650,-0.0500,20
223,1108443.6090,1113933.3506,5489.7416,500,8.2182,10.9795,-0.0500,20
224,1113933.3506,1118533.1666,4599.8160,500,7.8073,9.1996,0.0500,20
225,1118533.1666,1123391.8152,4858.6485,500,8.1977,9.7173,0.0291,20
226,1123391.8152,1128229.6855,4837.8703,500,8.4362,9.6757,0.0335,20
227,1128229.6855,1133074.4782,4844.7927,500,8.7189,9.6896,0.0320,20
228,1133074.4782,1137888.9313,4814.4531,500,8.9982,9.6289,0.0385,20
229,1137888.9313,1142691.2180,4802.2867,500,9.3450,9.6046,0.0412,20
230,1142691.2180,1148260.9667,5569.7487,500,9.7297,11.1395,-0.0500,20
231,1148260.9667,1154354.1799,6093.2133,500,9.2432,12.1864,-0.0500,20
232,1154354.1799,1160337.2508,5983.0708,500,8.7811,11.9661,-0.0500,20
233,1160337.2508,1165126.9298,4789.6790,500,8.3420,9.5794,0.0439,20
234,1165126.9298,1169998.2515,4871.3217,500,8.7083,9.7426,0.0264,20
235,1169998.2515,1174641.3277,4643.0762,500,8.9384,9.2862,0.0500,20
236,1174641.3277,1180148.4021,5507.0744,500,9.3853,11.0141,-0.0500,20
237,1180148.4021,1185254.4940,5106.0919,500,8.9160,10.2122,-0.0208,20
238,1185254.4940,1189953.0345,4698.5405,500,8.7308,9.3971,0.0500,20
239,1189953.0345,1195226.2974,5273.2629,500,9.1673,10.5465,-0.0500,20
240,1195226.2974,1200763.8915,5537.5941,500,8.7089,11.0752,-0.0500,20
241,1200763.8915,1206980.7131,6216.8216,500,8.2735,12.4336,-0.0500,20
242,1206980.7131,1211649.6116,4668.8986,500,7.8598,9.3378,0.0500,20
243,1211649.6116,1216983.6919,5334.0803,500,8.2528,10.6682,-0.0500,20
244,1216983.6919,1221363.5871,4379.8951,500,7.8402,8.7598,0.0500,20
245,1221363.5871,1226362.9437,4999.3567,500,8.2322,9.9987,0.0001,20
246,1226362.9437,1230839.8843,4476.9405,500,8.2332,8.9539,0.0500,20
247,1230839.8843,1235808.4776,4968.5934,500,8.6449,9.9372,0.0063,20
248,1235808.4776,1241264.1470,5455.6693,500,8.6995,10.9113,-0.0500,20
249,1241264.1470,1245818.5946,4554.4476,500,8.2646,9.1089,0.0500,20
250,1245818.5946,1251279.0171,5460.4225,500,8.6778,10.9208,-0.0500,20
251,1251279.0171,1257216.6810,5937.6638,500,8.2439,11.8753,-0.0500,20
252,1257216.6810,1261683.3149,4466.6339,500,7.8317,8.9333,0.0500,20
253,1261683.3149,1266978.2870,5294.9722,500,8.2233,10.5899,-0.0500,20
254,1266978.2870,1272043.2969,5065.0099,500,7.8121,10.1300,-0.0128,20
255,1272043.2969,1276352.6382,4309.3413,500,7.7119,8.6187,0.0500,20
256,1276352.6382,1280684.5222,4331.8841,500,8.0974,8.6638,0.0500,20
257,1280684.5222,1285871.3057,5186.7834,500,8.5023,10.3736,-0.0360,20
258,1285871.3057,1291263.4376,5392.1319,500,8.1961,10.7843,-0.0500,20
259,1291263.4376,1295933.5257,4670.0881,500,7.7863,9.3402,0.0500,20
260,1295933.5257,1301103.7764,5170.2507,500,8.1756,10.3405,-0.0329,20
261,1301103.7764,1305646.7386,4542.9622,500,7.9064,9.0859,0.0500,20
262,1305646.7386,1310209.2830,4562.5445,500,8.3018,9.1251,0.0500,20
263,1310209.2830,1315230.1134,5020.8303,500,8.7168,10.0417,-0.0041,20
264,1315230.1134,1320606.0232,5375.9099,500,8.6807,10.7518,-0.0500,20
265,1320606.0232,1325797.4979,5191.4747,500,8.2466,10.3829,-0.0369,20
266,1325797.4979,1330632.5633,4835.0654,500,7.9425,9.6701,0.0341,20
267,1330632.5633,1335110.3286,4477.7652,500,8.2134,8.9555,0.0500,20
268,1335110.3286,1340745.6994,5635.3708,500,8.6241,11.2707,-0.0500,20
269,1340745.6994,1346025.7454,5280.0460,500,8.1929,10.5601,-0.0500,20
270,1346025.7454,1350598.2371,4572.4917,500,7.7832,9.1450,0.0500,20
271,1350598.2371,1354706.7868,4108.5497,500,8.1724,8.2171,0.0500,20
272,1354706.7868,1359570.4120,4863.6252,500,8.5810,9.7273,0.0280,20
273,1359570.4120,1365251.1162,5680.7042,500,8.8216,11.3614,-0.0500,20
274,1365251.1162,1370582.0326,5330.9165,500,8.3806,10.6618,-0.0500,20
275,1370582.0326,1375341.8970,4759.8643,500,7.9615,9.5197,0.0500,20
276,1375341.8970,1380547.4365,5205.5395,500,8.3596,10.4111,-0.0395,20
277,1380547.4365,1385035.1451,4487.7086,500,8.0295,8.9754,0.0500,20
278,1385035.1451,1390098.1129,5062.9679,500,8.4310,10.1259,-0.0124,20
279,1390098.1129,1395433.0478,5334.9349,500,8.3261,10.6699,-0.0500,20
280,1395433.0478,1400176.1105,4743.0627,500,7.9098,9.4861,0.0500,20
281,1400176.1105,1404729.0230,4552.9125,500,8.3053,9.1058,0.0500,20
282,1404729.0230,1410375.5023,5646.4794,500,8.7206,11.2930,-0.0500,20
283,1410375.5023,1414896.6769,4521.1745,500,8.2846,9.0423,0.0500,20
284,1414896.6769,1419210.1859,4313.5090,500,8.6988,8.6270,0.0500,20
285,1419210.1859,1424357.4923,5147.3064,500,9.1337,10.2946,-0.0286,20
286,1424357.4923,1430904.9545,6547.4622,500,8.8723,13.0949,-0.0500,20
287,1430904.9545,1436133.9454,5228.9909,500,8.4287,10.4580,-0.0438,20
288,1436133.9454,1441440.2341,5306.2887,500,8.0596,10.6126,-0.0500,20
289,1441440.2341,1446326.6802,4886.4461,500,7.6566,9.7729,0.0232,20
290,1446326.6802,1451258.0519,4931.3718,500,7.8346,9.8627,0.0139,20
291,1451258.0519,1455826.4491,4568.3972,500,7.9436,9.1368,0.0500,20
292,1455826.4491,1460893.0746,5066.6255,500,8.3408,10.1333,-0.0131,20
293,1460893.0746,1465702.9224,4809.8478,500,8.2311,9.6197,0.0395,20
294,1465702.9224,1471038.0225,5335.1001,500,8.5565,10.6702,-0.0500,20
295,1471038.0225,1475591.9106,4553.8881,500,8.1287,9.1078,0.0500,20
296,1475591.9106,1481186.1910,5594.2804,500,8.5351,11.1886,-0.0500,20
297,1481186.1910,1486566.8453,5380.6543,500,8.1084,10.7613,-0.0500,20
298,1486566.8453,1491111.7519,4544.9066,500,7.7029,9.0898,0.0500,20
299,1491111.7519,1495670.9403,4559.1884,500,8.0881,9.1184,0.0500,20
300,1495670.9403,1501798.1144,6127.1741,500,8.4925,12.2543,-0.0500,20
301,1501798.1144,1506792.4281,4994.3137,500,8.0679,9.9886,0.0011,20
302,1506792.4281,1511227.1031,4434.6750,500,8.0770,8.8693,0.0500,20
303,1511227.1031,1516218.1208,4991.0177,500,8.4809,9.9820,0.0018,20
304,1516218.1208,1521442.9705,5224.8496,500,8.4962,10.4497,-0.0430,20
305,1521442.9705,1526300.5919,4857.6215,500,8.1305,9.7152,0.0293,20
306,1526300.5919,1531684.5555,5383.9636,500,8.3688,10.7679,-0.0500,20
307,1531684.5555,1535631.4015,3946.8459,500,7.9504,7.8937,0.0500,20
308,1535631.4015,1541223.1912,5591.7897,500,8.3479,11.1836,-0.0500,20
309,1541223.1912,1546867.2706,5644.0794,500,7.9305,11.2882,-0.0500,20
310,1546867.2706,1552508.6229,5641.3523,500,7.5340,11.2827,-0.0500,20
311,1552508.6229,1556715.8163,4207.1934,500,7.1573,8.4144,0.0500,20
312,1556715.8163,1561867.4846,5151.6683,500,7.5152,10.3033,-0.0294,20
313,1561867.4846,1565902.6273,4035.1426,500,7.2939,8.0703,0.0500,20
314,1565902.6273,1570221.3094,4318.6822,500,7.6586,8.6374,0.0500,20
315,1570221.3094,1575780.9494,5559.6400,500,8.0415,11.1193,-0.0500,20
316,1575780.9494,1580476.0134,4695.0640,500,7.6395,9.3901,0.0500,20
317,1580476.0134,1585252.6217,4776.6083,500,8.0214,9.5532,0.0468,20
318,1585252.6217,1590538.2875,5285.6658,500,8.3966,10.5713,-0.0500,20
319,1590538.2875,1595507.7226,4969.4352,500,7.9768,9.9389,0.0062,20
320,1595507.7226,1600556.3168,5048.5942,500,8.0258,10.0972,-0.0096,20
321,1600556.3168,1605355.1963,4798.8794,500,7.9486,9.5978,0.0419,20
322,1605355.1963,1611021.7558,5666.5595,500,8.2817,11.3331,-0.0500,20
323,1611021.7558,1615608.7263,4586.9705,500,7.8676,9.1739,0.0500,20
324,1615608.7263,1621139.4231,5530.6968,500,8.2610,11.0614,-0.0500,20
325,1621139.4231,1625158.2640,4018.8409,500,7.8479,8.0377,0.0500,20
326,1625158.2640,1630712.6446,5554.3806,500,8.2403,11.1088,-0.0500,20
327,1630712.6446,1635290.3151,4577.6705,500,7.8283,9.1553,0.0500,20
