Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
105,113328.4778,119133.7481,5805.2703,3000,1.5984,1.9351,0.0500,10000
106,119133.7481,125255.7346,6121.9865,3000,1.6783,2.0407,0.0500,10000
107,125255.7346,131555.5896,6299.8550,3000,1.7622,2.1000,0.0500,10000
108,131555.5896,138638.2577,7082.6681,3000,1.8504,2.3609,0.0500,10000
109,138638.2577,145309.2624,6671.0048,3000,1.9429,2.2237,0.0500,10000
110,145309.2624,152402.3325,7093.0701,3000,2.0400,2.3644,0.0500,10000
111,152402.3325,160117.4728,7715.1403,3000,2.1420,2.5717,0.0500,10000
112,160117.4728,168029.6326,7912.1598,3000,2.2491,2.6374,0.0500,10000
113,168029.6326,176700.8118,8671.1792,3000,2.3616,2.8904,0.0500,10000
114,176700.8118,185156.1808,8455.3690,3000,2.4797,2.8185,0.0500,10000
115,185156.1808,194629.3257,9473.1449,3000,2.6036,3.1577,0.0500,10000
116,194629.3257,204213.4360,9584.1103,3000,2.7338,3.1947,0.0500,10000
117,204213.4360,214050.4536,9837.0176,3000,2.8705,3.2790,0.0500,10000
118,214050.4536,225108.7584,11058.3048,3000,3.0140,3.6861,0.0500,10000
119,225108.7584,235684.8408,10576.0824,3000,3.1647,3.5254,0.0500,10000
120,235684.8408,248112.4429,12427.6022,3000,3.3230,4.1425,0.0500,10000
121,248112.4429,260193.5250,12081.0821,3000,3.4891,4.0270,0.0500,10000
122,260193.5250,273067.2505,12873.7255,3000,3.6636,4.2912,0.0500,10000
123,273067.2505,286982.0670,13914.8165,3000,3.8468,4.6383,0.0500,10000
124,286982.0670,301476.0702,14494.0032,3000,4.0391,4.8313,0.0500,10000
125,301476.0702,317473.8469,15997.7767,3000,4.2410,5.3326,0.0500,10000
126,317473.8469,332710.0197,15236.1727,3000,4.4531,5.0787,0.0500,10000
127,332710.0197,349561.6777,16851.6580,3000,4.6758,5.6172,0.0500,10000
128,349561.6777,366201.2631,16639.5854,3000,4.9095,5.5465,0.0500,10000
129,366201.2631,384827.7356,18626.4725,3000,5.1550,6.2088,0.0500,10000
130,384827.7356,403753.8546,18926.1190,3000,5.4128,6.3087,0.0500,10000
131,403753.8546,424132.6926,20378.8379,3000,5.6834,6.7929,0.0500,10000
132,424132.6926,444578.0769,20445.3843,3000,5.9676,6.8151,0.0500,10000
133,444578.0769,467851.5599,23273.4830,3000,6.2660,7.7578,0.0500,10000
