Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
129,3573769.2144,3605752.2787,31983.0643,3000,8.8516,10.6610,-0.0620,10000
130,3605752.2787,3634783.3395,29031.0608,3000,8.3027,9.6770,0.0334,10000
131,3634783.3395,3665547.8355,30764.4960,3000,8.5798,10.2548,-0.0248,10000
132,3665547.8355,3694212.5631,28664.7275,3000,8.3666,9.5549,0.0466,10000
133,3694212.5631,3726736.1218,32523.5588,3000,8.7564,10.8412,-0.0776,10000
134,3726736.1218,3756318.7931,29582.6713,3000,8.0769,9.8609,0.0141,10000
135,3756318.7931,3786538.4422,30219.6490,3000,8.1909,10.0732,-0.0073,10000
136,3786538.4422,3814394.1384,27855.6962,3000,8.1314,9.2852,0.0770,10000
137,3814394.1384,3846792.2318,32398.0934,3000,8.7573,10.7994,-0.0740,10000
138,3846792.2318,3874996.7512,28204.5195,3000,8.1091,9.4015,0.0637,10000
139,3874996.7512,3905699.8347,30703.0834,3000,8.6253,10.2344,-0.0229,10000
140,3905699.8347,3936088.1927,30388.3580,3000,8.4278,10.1295,-0.0128,10000
141,3936088.1927,3965905.5953,29817.4027,3000,8.3201,9.9391,0.0061,10000
142,3965905.5953,3995340.3758,29434.7804,3000,8.3710,9.8116,0.0192,10000
143,3995340.3758,4026014.8723,30674.4965,3000,8.5318,10.2248,-0.0220,10000
144,4026014.8723,4053915.7572,27900.8849,3000,8.3442,9.3003,0.0752,10000
145,4053915.7572,4087196.5207,33280.7636,3000,8.9720,11.0936,-0.0986,10000
146,4087196.5207,4114643.8759,27447.3552,3000,8.0875,9.1491,0.0930,10000
147,4114643.8759,4145191.7427,30547.8668,3000,8.8397,10.1826,-0.0179,10000
148,4145191.7427,4177276.4105,32084.6677,3000,8.6811,10.6949,-0.0650,10000
149,4177276.4105,4205575.0496,28298.6392,3000,8.1171,9.4329,0.0601,10000
150,4205575.0496,4236715.3470,31140.2974,3000,8.6051,10.3801,-0.0366,10000
151,4236715.3470,4266886.5696,30171.2225,3000,8.2900,10.0571,-0.0057,10000
152,4266886.5696,4296354.5199,29467.9503,3000,8.2429,9.8227,0.0181,10000
153,4296354.5199,4326175.1883,29820.6685,3000,8.3918,9.9402,0.0060,10000
154,4326175.1883,4356378.3625,30203.1742,3000,8.4422,10.0677,-0.0067,10000
155,4356378.3625,4388208.4466,31830.0841,3000,8.3854,10.6100,-0.0575,10000
156,4388208.4466,4416074.2047,27865.7581,3000,7.9033,9.2886,0.0766,10000
157,4416074.2047,4446177.2488,30103.0441,3000,8.5086,10.0343,-0.0034,10000
158,4446177.2488,4475891.9169,29714.6681,3000,8.4795,9.9049,0.0096,10000
159,4475891.9169,4506882.9796,30991.0627,3000,8.5609,10.3304,-0.0320,10000
160,4506882.9796,4537145.5528,30262.5732,3000,8.2872,10.0875,-0.0087,10000
161,4537145.5528,4564826.0081,27680.4554,3000,8.2153,9.2268,0.0838,10000
162,4564826.0081,4596047.4078,31221.3997,3000,8.9037,10.4071,-0.0391,10000
