Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
177,1663119.0875,1689097.0140,25977.9265,3000,7.1676,8.6593,0.0500,18002
178,1689097.0140,1714168.0498,25071.0358,3000,7.5260,8.3570,0.0500,18002
179,1714168.0498,1741320.3130,27152.2632,3000,7.9018,9.0508,0.0500,18003
180,1741320.3130,1770487.1244,29166.8114,3000,8.2974,9.7223,0.0286,18002
181,1770487.1244,1800508.3840,30021.2596,3000,8.5339,10.0071,-0.0007,18003
182,1800508.3840,1830729.2632,30220.8791,3000,8.5279,10.0736,-0.0073,18003
183,1830729.2632,1860883.8255,30154.5623,3000,8.4651,10.0515,-0.0051,18004
184,1860883.8255,1890637.9187,29754.0932,3000,8.4217,9.9180,0.0083,18004
185,1890637.9187,1921381.1170,30743.1983,3000,8.4908,10.2477,-0.0242,18005
186,1921381.1170,1951429.9888,30048.8718,3000,8.2860,10.0163,-0.0016,18004
187,1951429.9888,1981746.4080,30316.4192,3000,8.2726,10.1055,-0.0104,18004
188,1981746.4080,2011893.4321,30147.0242,3000,8.1862,10.0490,-0.0049,18004
189,2011893.4321,2042463.0602,30569.6281,3000,8.1458,10.1899,-0.0186,18005
190,2042463.0602,2069272.4714,26809.4112,3000,7.9945,8.9365,0.0500,18004
191,2069272.4714,2099159.2773,29886.8059,3000,8.3942,9.9623,0.0038,18004
192,2099159.2773,2129197.1379,30037.8605,3000,8.4260,10.0126,-0.0013,18004
193,2129197.1379,2160128.0896,30930.9517,3000,8.4149,10.3103,-0.0301,18005
194,2160128.0896,2189039.3007,28911.2112,3000,8.1617,9.6371,0.0377,18005
195,2189039.3007,2217533.7465,28494.4457,3000,8.4686,9.4981,0.0500,18006
196,2217533.7465,2250151.6873,32617.9408,3000,8.8920,10.8726,-0.0500,18006
197,2250151.6873,2280850.3113,30698.6240,3000,8.4469,10.2329,-0.0228,18007
198,2280850.3113,2309664.5848,28814.2735,3000,8.2551,9.6048,0.0412,18006
