Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
728,19761834.2318,19793738.8201,31904.5883,3000,8.6179,10.6349,-0.0500,2008
729,19793738.8201,19821889.0896,28150.2695,3000,8.1829,9.3834,0.0500,2009
730,19821889.0896,19852935.8572,31046.7676,3000,8.5963,10.3489,-0.0337,2008
731,19852935.8572,19881151.0699,28215.2126,3000,8.3024,9.4051,0.0500,2009
732,19881151.0699,19911694.4618,30543.3920,3000,8.7218,10.1811,-0.0178,2008
733,19911694.4618,19942015.3140,30320.8522,3000,8.5666,10.1070,-0.0106,2008
734,19942015.3140,19971592.1359,29576.8219,3000,8.4802,9.8589,0.0143,2007
735,19971592.1359,20001347.8740,29755.7381,3000,8.5973,9.9186,0.0082,2008
736,20001347.8740,20032976.2374,31628.3633,3000,8.6678,10.5428,-0.0500,2008
737,20032976.2374,20063159.9556,30183.7182,3000,8.2344,10.0612,-0.0061,2008
738,20063159.9556,20092752.1950,29592.2394,3000,8.1843,9.8641,0.0138,2008
739,20092752.1950,20122746.6653,29994.4703,3000,8.2971,9.9982,0.0002,2008
740,20122746.6653,20150191.9888,27445.3235,3000,8.3028,9.1484,0.0500,2007
741,20150191.9888,20182899.5938,32707.6050,3000,8.7179,10.9025,-0.0500,2007
742,20182899.5938,20212043.1611,29143.5673,3000,8.2861,9.7145,0.0294,2006
743,20212043.1611,20242193.2192,30150.0581,3000,8.5296,10.0500,-0.0050,2006
744,20242193.2192,20271268.3565,29075.1373,3000,8.4914,9.6917,0.0318,2005
745,20271268.3565,20302350.5727,31082.2162,3000,8.7572,10.3607,-0.0348,2006
746,20302350.5727,20334049.6469,31699.0742,3000,8.4523,10.5664,-0.0500,2006
747,20334049.6469,20362395.7672,28346.1203,3000,8.0256,9.4487,0.0500,2007
748,20362395.7672,20390818.8713,28423.1041,3000,8.4311,9.4744,0.0500,2006
749,20390818.8713,20422905.4065,32086.5353,3000,8.8483,10.6955,-0.0500,2007
750,20422905.4065,20452566.5143,29661.1078,3000,8.4100,9.8870,0.0114,2006
751,20452566.5143,20483036.0212,30469.5069,3000,8.5019,10.1565,-0.0154,2007
752,20483036.0212,20512373.1061,29337.0849,3000,8.3709,9.7790,0.0226,2007
753,20512373.1061,20543906.1896,31533.0835,3000,8.5600,10.5110,-0.0486,2007
754,20543906.1896,20573174.0994,29267.9097,3000,8.1479,9.7560,0.0250,2006
755,20573174.0994,20602877.7530,29703.6537,3000,8.3517,9.9012,0.0100,2006
756,20602877.7530,20632204.9238,29327.1707,3000,8.4393,9.7757,0.0229,2005
757,20632204.9238,20662584.8339,30379.9101,3000,8.6286,10.1266,-0.0125,2006
758,20662584.8339,20693690.3039,31105.4700,3000,8.5207,10.3685,-0.0355,2006
759,20693690.3039,20723010.2294,29319.9255,3000,8.2138,9.7733,0.0232,2007
760,20723010.2294,20751628.0816,28617.8522,3000,8.4043,9.5393,0.0483,2007
761,20751628.0816,20781497.7608,29869.6792,3000,8.8102,9.9566,0.0044,2007
762,20781497.7608,20812874.7775,31377.0168,3000,8.8530,10.4590,-0.0439,2006
763,20812874.7775,20842691.5332,29816.7556,3000,8.4645,9.9389,0.0061,2006
764,20842691.5332,20872532.0014,29840.4683,3000,8.5208,9.9468,0.0053,2005
765,20872532.0014,20903798.7919,31266.7905,3000,8.5663,10.4223,-0.0405,2005
766,20903798.7919,20932408.1741,28609.3822,3000,8.2193,9.5365,0.0486,2005
767,20932408.1741,20963364.0476,30955.8735,3000,8.6145,10.3186,-0.0309,2006
768,20963364.0476,20993552.8497,30188.8021,3000,8.3485,10.0629,-0.0063,2006
769,20993552.8497,21024149.1102,30596.2605,3000,8.2921,10.1988,-0.0195,2007
770,21024149.1102,21054288.8669,30139.7567,3000,8.1305,10.0466,-0.0046,2007
771,21054288.8669,21083063.3721,28774.5051,3000,8.0928,9.5915,0.0426,2007
772,21083063.3721,21112645.9162,29582.5441,3000,8.4375,9.8608,0.0141,2007
773,21112645.9162,21143423.0512,30777.1350,3000,8.5523,10.2590,-0.0253,2008
774,21143423.0512,21173041.3041,29618.2529,3000,8.3405,9.8728,0.0129,2007
775,21173041.3041,21202816.0592,29774.7551,3000,8.4438,9.9249,0.0076,2008
776,21202816.0592,21233090.0050,30273.9457,3000,8.5077,10.0913,-0.0090,2008
777,21233090.0050,21263749.0407,30659.0357,3000,8.4307,10.2197,-0.0215,2008
778,21263749.0407,21293421.7821,29672.7414,3000,8.2495,9.8909,0.0110,2008
779,21293421.7821,21321025.8419,27604.0598,3000,8.3404,9.2014,0.0500,2008
780,21321025.8419,21351466.2114,30440.3694,3000,8.7618,10.1468,-0.0145,2007
781,21351466.2114,21381509.4786,30043.2672,3000,8.6351,10.0144,-0.0014,2007
782,21381509.4786,21411314.9104,29805.4318,3000,8.6269,9.9351,0.0065,2006
783,21411314.9104,21440818.0524,29503.1420,3000,8.6833,9.8344,0.0168,2006
784,21440818.0524,21471964.4920,31146.4395,3000,8.8295,10.3821,-0.0368,2006
785,21471964.4920,21502924.8031,30960.3111,3000,8.5045,10.3201,-0.0310,2006
786,21502924.8031,21532899.8347,29975.0316,3000,8.2407,9.9917,0.0008,2006
787,21532899.8347,21563841.5821,30941.7474,3000,8.2435,10.3139,-0.0304,2007
788,21563841.5821,21594049.6097,30208.0275,3000,7.9926,10.0693,-0.0069,2007
789,21594049.6097,21621377.5562,27327.9465,3000,7.9336,9.1093,0.0500,2008
790,21621377.5562,21652751.5518,31373.9956,3000,8.3344,10.4580,-0.0438,2007
791,21652751.5518,21682039.6410,29288.0892,3000,7.9694,9.7627,0.0243,2007
792,21682039.6410,21709592.6460,27553.0050,3000,8.1672,9.1843,0.0500,2006
793,21709592.6460,21739183.4985,29590.8525,3000,8.5713,9.8636,0.0138,2007
794,21739183.4985,21768835.2032,29651.7047,3000,8.6898,9.8839,0.0117,2007
795,21768835.2032,21799480.8617,30645.6585,3000,8.7875,10.2152,-0.0211,2008
796,21799480.8617,21831276.7242,31795.8624,3000,8.6023,10.5986,-0.0500,2008
797,21831276.7242,21859456.6256,28179.9014,3000,8.1682,9.3933,0.0500,2009
