Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
139,79526.3119,83765.2623,4238.9504,3000,0.8397,1.4130,0.0500,100000
140,83765.2623,88027.0839,4261.8216,3000,0.8817,1.4206,0.0500,100000
141,88027.0839,92904.2183,4877.1345,3000,0.9258,1.6257,0.0500,100000
142,92904.2183,98133.6778,5229.4595,3000,0.9721,1.7432,0.0500,100000
143,98133.6778,103113.8331,4980.1553,3000,1.0207,1.6601,0.0500,100000
144,103113.8331,108590.3357,5476.5026,3000,1.0717,1.8255,0.0500,100000
145,108590.3357,114231.4522,5641.1165,3000,1.1253,1.8804,0.0500,100000
146,114231.4522,119349.0538,5117.6016,3000,1.1815,1.7059,0.0500,100000
147,119349.0538,124996.9536,5647.8998,3000,1.2406,1.8826,0.0500,100000
148,124996.9536,131616.9032,6619.9496,3000,1.3026,2.2066,0.0500,100000
149,131616.9032,138906.3470,7289.4438,3000,1.3678,2.4298,0.0500,100000
150,138906.3470,145626.4609,6720.1140,3000,1.4362,2.2400,0.0500,100000
151,145626.4609,153754.8742,8128.4133,3000,1.5080,2.7095,0.0500,100000
152,153754.8742,159699.1089,5944.2347,3000,1.5834,1.9814,0.0500,100000
153,159699.1089,167467.8398,7768.7309,3000,1.6625,2.5896,0.0500,100000
154,167467.8398,175451.3044,7983.4646,3000,1.7457,2.6612,0.0500,100000
155,175451.3044,186024.4707,10573.1663,3000,1.8330,3.5244,0.0500,100000
156,186024.4707,195774.5331,9750.0624,3000,1.9246,3.2500,0.0500,100000
157,195774.5331,204577.7930,8803.2599,3000,2.0208,2.9344,0.0500,100000
158,204577.7930,213868.1694,9290.3764,3000,2.1219,3.0968,0.0500,100000
159,213868.1694,224738.3240,10870.1546,3000,2.2280,3.6234,0.0500,100000
160,224738.3240,234777.2209,10038.8969,3000,2.3394,3.3463,0.0500,100000
161,234777.2209,244386.7097,9609.4889,3000,2.4563,3.2032,0.0500,100000
162,244386.7097,255814.9527,11428.2430,3000,2.5792,3.8094,0.0500,100000
163,255814.9527,269477.2737,13662.3209,3000,2.7081,4.5541,0.0500,100000
164,269477.2737,282484.6350,13007.3613,3000,2.8435,4.3358,0.0500,100000
165,282484.6350,296008.4341,13523.7991,3000,2.9857,4.5079,0.0500,100000
